id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
85,tomaszsudol1,"Wielki krok ku pokojowi! i właśnie uznały Palestynę za państwo – symbol nadziei na rozwiązanie dwupaństwowe. To nie nagroda dla Hamasu, ale sygnał: czas na reformy, wybory bez terrorystów i dialog. Niech to otworzy drogę do bezpieczeństwa dla Izraela i Palestyńczyków.",0,0,0,0,21-09-25,268,41,,https://nitter.net/tomaszsudol1/status/1969829161087684885#m
86,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
87,Jaskka469631,Fałszuje tak jak PiS fałszował wybory !!!! … a My nic nie robimy przyglądamy się biernie tym procederom!!!!,0,0,0,0,21-09-25,107,18,,https://nitter.net/Jaskka469631/status/1969828981794099638#m
88,Jakub136894291,"Pogarda i poczucie wyższości to czynnik, przez który przegraliście wybory",0,0,0,0,21-09-25,73,10,,https://nitter.net/Jakub136894291/status/1969828973006746060#m
89,AdamAdam4949,"Nazywanie prezydentem typka, który kiedyś dostarczał prostytutki gościom hotelu o czym pisała prasa, i został zaprzysiężony z pogwałceniem prawa i procedur po sfałszowanych wyborach, jest gloryfikacją bezprawia. Wybory powinny zostać anulowane i powtórzone. Tego wymaga demokracja",2,177,55,234,21-09-25,280,36,,https://nitter.net/AdamAdam4949/status/1969664277876203922#m
90,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
91,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
92,AlamarAFP,"Ciagle to samo i sie nie skonczy poki rzadza (mimo braku poparcia gdyby byly wybory) A mogloby sie skonczyc w sekunde na jedna decyzje Stanow ktore ponosza pelnie winy takze za te zbrodnie, aneksje, masakry i zlo.",0,0,0,0,21-09-25,213,37,,https://nitter.net/AlamarAFP/status/1969828272575017245#m
93,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
94,EdoMarcin,"Szykują sobie wybory 2027'. Widmo przegranej, odbiera im rozum. Mafia Tuska nie cofa się przed niczym aby w 2027 mieć cały system wyborczy po swojej stronie. M.Kierwiński wraz z ministerstwem sprawiedliwości żąda od PKW odwołania prawie połowy - dokładnie 44 komisarzy wyborczych.",7,354,31,392,20-09-25,280,42,,https://nitter.net/EdoMarcin/status/1969458459184705867#m
95,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
96,UrodzonywPolsce,"Sławomir Nowak niewinny, cyrk, czy sąd ❓ #Praworządność buhahaha To o to były te wybory",7,255,38,300,20-09-25,87,15,,https://nitter.net/UrodzonywPolsce/status/1969450207789105505#m
97,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
98,theroguethebad,"Ja już się poddałem, Polacy nie mają żadnego wpływu na swoją ojczyznę, wybory to fikcja. Mam wyjebane. Czekam na rozbiory. Ukraińcy - potomkowie ludobójców umościli się u nas jak u siebie i drwią z nas.",0,0,0,0,21-09-25,202,35,,https://nitter.net/theroguethebad/status/1969830136968352232#m
99,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
100,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
101,JarekJar1,"Jak kamraci oszukali rząd,PKW,służby,samorządy i sfałszowali wybory? no jak?",0,0,0,0,21-09-25,76,9,,https://nitter.net/JarekJar1/status/1969829713230389523#m
102,AbramczykPawel,"🚨W poniedziałek odwołanie przez PKW 44 komisarzy wyborczych,a potem całego korpusu komisarzy. Taki jest plan @donaldtusk na utrzymanie władzy i wybory 2027🤦. Trzeba zatrzymać tego bandytę❗❗❗❗ wpolsce24.tv/polska/taki-jes…",8,584,35,627,20-09-25,221,27,,https://nitter.net/AbramczykPawel/status/1969416130444800357#m
103,siejkosky,"Więcej polityki i pis-u w rolnictwie. Wszak Nowogrodzki powiedział o rolnikach: ""Z polskiej wsi idzie mądrość, która pozwala wygrać wybory.."" No właśnie, tylko wygrać wybory i nic poza tym..a rolasy kopani w dupę przez PiS, nadal będą napis głosować.🤦 Cóż, mądrość ziemskiej inteligencji jest już legendarna..",0,8,5,13,20-09-25,309,46,,https://nitter.net/siejkosky/status/1969394384236941405#m
104,aragnamiguel,Bobas vel Kierwa juz kombinuje jak odwołać komisarzy wyborczych...szykuje sie skok na wybory,0,0,0,0,21-09-25,92,13,,https://nitter.net/aragnamiguel/status/1969829341321482709#m
105,tomaszsudol1,"Wielki krok ku pokojowi! i właśnie uznały Palestynę za państwo – symbol nadziei na rozwiązanie dwupaństwowe. To nie nagroda dla Hamasu, ale sygnał: czas na reformy, wybory bez terrorystów i dialog. Niech to otworzy drogę do bezpieczeństwa dla Izraela i Palestyńczyków.",0,0,0,0,21-09-25,268,41,,https://nitter.net/tomaszsudol1/status/1969829161087684885#m
106,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
107,Jaskka469631,Fałszuje tak jak PiS fałszował wybory !!!! … a My nic nie robimy przyglądamy się biernie tym procederom!!!!,0,0,0,0,21-09-25,107,18,,https://nitter.net/Jaskka469631/status/1969828981794099638#m
108,Jakub136894291,"Pogarda i poczucie wyższości to czynnik, przez który przegraliście wybory",0,0,0,0,21-09-25,73,10,,https://nitter.net/Jakub136894291/status/1969828973006746060#m
109,AdamAdam4949,"Nazywanie prezydentem typka, który kiedyś dostarczał prostytutki gościom hotelu o czym pisała prasa, i został zaprzysiężony z pogwałceniem prawa i procedur po sfałszowanych wyborach, jest gloryfikacją bezprawia. Wybory powinny zostać anulowane i powtórzone. Tego wymaga demokracja",2,177,55,234,21-09-25,280,36,,https://nitter.net/AdamAdam4949/status/1969664277876203922#m
110,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
111,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
112,AlamarAFP,"Ciagle to samo i sie nie skonczy poki rzadza (mimo braku poparcia gdyby byly wybory) A mogloby sie skonczyc w sekunde na jedna decyzje Stanow ktore ponosza pelnie winy takze za te zbrodnie, aneksje, masakry i zlo.",0,0,0,0,21-09-25,213,37,,https://nitter.net/AlamarAFP/status/1969828272575017245#m
113,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
114,EdoMarcin,"Szykują sobie wybory 2027'. Widmo przegranej, odbiera im rozum. Mafia Tuska nie cofa się przed niczym aby w 2027 mieć cały system wyborczy po swojej stronie. M.Kierwiński wraz z ministerstwem sprawiedliwości żąda od PKW odwołania prawie połowy - dokładnie 44 komisarzy wyborczych.",7,354,31,392,20-09-25,280,42,,https://nitter.net/EdoMarcin/status/1969458459184705867#m
115,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
116,Daariioooooo,"Ci sami, którzy cieszą się z zamordowania prawicowego polityka w USA; twierdzą, że ich laluś przegrał wybory, bo je znowu sfałszowano; cieszą się, że PL nie otrzymała od Niemiec reparacji...wyzywają nas od ciemnogrodu, bo nie chcemy wysyłać swoich dzieci na lekcje LGBT. Serio?😆",0,0,0,0,21-09-25,278,43,,https://nitter.net/Daariioooooo/status/1969830524320727282#m
117,UrodzonywPolsce,"Sławomir Nowak niewinny, cyrk, czy sąd ❓ #Praworządność buhahaha To o to były te wybory",7,255,38,300,20-09-25,87,15,,https://nitter.net/UrodzonywPolsce/status/1969450207789105505#m
118,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
119,theroguethebad,"Ja już się poddałem, Polacy nie mają żadnego wpływu na swoją ojczyznę, wybory to fikcja. Mam wyjebane. Czekam na rozbiory. Ukraińcy - potomkowie ludobójców umościli się u nas jak u siebie i drwią z nas.",0,0,0,0,21-09-25,202,35,,https://nitter.net/theroguethebad/status/1969830136968352232#m
120,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
121,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
122,JarekJar1,"Jak kamraci oszukali rząd,PKW,służby,samorządy i sfałszowali wybory? no jak?",0,0,0,0,21-09-25,76,9,,https://nitter.net/JarekJar1/status/1969829713230389523#m
123,AbramczykPawel,"🚨W poniedziałek odwołanie przez PKW 44 komisarzy wyborczych,a potem całego korpusu komisarzy. Taki jest plan @donaldtusk na utrzymanie władzy i wybory 2027🤦. Trzeba zatrzymać tego bandytę❗❗❗❗ wpolsce24.tv/polska/taki-jes…",8,584,35,627,20-09-25,221,27,,https://nitter.net/AbramczykPawel/status/1969416130444800357#m
124,siejkosky,"Więcej polityki i pis-u w rolnictwie. Wszak Nowogrodzki powiedział o rolnikach: ""Z polskiej wsi idzie mądrość, która pozwala wygrać wybory.."" No właśnie, tylko wygrać wybory i nic poza tym..a rolasy kopani w dupę przez PiS, nadal będą napis głosować.🤦 Cóż, mądrość ziemskiej inteligencji jest już legendarna..",0,8,5,13,20-09-25,309,46,,https://nitter.net/siejkosky/status/1969394384236941405#m
125,aragnamiguel,Bobas vel Kierwa juz kombinuje jak odwołać komisarzy wyborczych...szykuje sie skok na wybory,0,0,0,0,21-09-25,92,13,,https://nitter.net/aragnamiguel/status/1969829341321482709#m
126,tomaszsudol1,"Wielki krok ku pokojowi! i właśnie uznały Palestynę za państwo – symbol nadziei na rozwiązanie dwupaństwowe. To nie nagroda dla Hamasu, ale sygnał: czas na reformy, wybory bez terrorystów i dialog. Niech to otworzy drogę do bezpieczeństwa dla Izraela i Palestyńczyków.",0,0,0,0,21-09-25,268,41,,https://nitter.net/tomaszsudol1/status/1969829161087684885#m
127,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
128,Jaskka469631,Fałszuje tak jak PiS fałszował wybory !!!! … a My nic nie robimy przyglądamy się biernie tym procederom!!!!,0,0,0,0,21-09-25,107,18,,https://nitter.net/Jaskka469631/status/1969828981794099638#m
129,Jakub136894291,"Pogarda i poczucie wyższości to czynnik, przez który przegraliście wybory",0,0,0,0,21-09-25,73,10,,https://nitter.net/Jakub136894291/status/1969828973006746060#m
130,AdamAdam4949,"Nazywanie prezydentem typka, który kiedyś dostarczał prostytutki gościom hotelu o czym pisała prasa, i został zaprzysiężony z pogwałceniem prawa i procedur po sfałszowanych wyborach, jest gloryfikacją bezprawia. Wybory powinny zostać anulowane i powtórzone. Tego wymaga demokracja",2,177,55,234,21-09-25,280,36,,https://nitter.net/AdamAdam4949/status/1969664277876203922#m
131,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
132,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
133,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
134,AlamarAFP,"Ciagle to samo i sie nie skonczy poki rzadza (mimo braku poparcia gdyby byly wybory) A mogloby sie skonczyc w sekunde na jedna decyzje Stanow ktore ponosza pelnie winy takze za te zbrodnie, aneksje, masakry i zlo.",0,0,0,0,21-09-25,213,37,,https://nitter.net/AlamarAFP/status/1969828272575017245#m
135,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
136,EdoMarcin,"Szykują sobie wybory 2027'. Widmo przegranej, odbiera im rozum. Mafia Tuska nie cofa się przed niczym aby w 2027 mieć cały system wyborczy po swojej stronie. M.Kierwiński wraz z ministerstwem sprawiedliwości żąda od PKW odwołania prawie połowy - dokładnie 44 komisarzy wyborczych.",7,354,31,392,20-09-25,280,42,,https://nitter.net/EdoMarcin/status/1969458459184705867#m
137,Daariioooooo,"Ci sami, którzy cieszą się z zamordowania prawicowego polityka w USA; twierdzą, że ich laluś przegrał wybory, bo je znowu sfałszowano; cieszą się, że PL nie otrzymała od Niemiec reparacji...wyzywają nas od ciemnogrodu, bo nie chcemy wysyłać swoich dzieci na lekcje LGBT. Serio?😆",0,0,0,0,21-09-25,278,43,,https://nitter.net/Daariioooooo/status/1969830524320727282#m
138,UrodzonywPolsce,"Sławomir Nowak niewinny, cyrk, czy sąd ❓ #Praworządność buhahaha To o to były te wybory",7,255,38,300,20-09-25,87,15,,https://nitter.net/UrodzonywPolsce/status/1969450207789105505#m
139,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
140,theroguethebad,"Ja już się poddałem, Polacy nie mają żadnego wpływu na swoją ojczyznę, wybory to fikcja. Mam wyjebane. Czekam na rozbiory. Ukraińcy - potomkowie ludobójców umościli się u nas jak u siebie i drwią z nas.",0,0,0,0,21-09-25,202,35,,https://nitter.net/theroguethebad/status/1969830136968352232#m
141,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
142,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
143,JarekJar1,"Jak kamraci oszukali rząd,PKW,służby,samorządy i sfałszowali wybory? no jak?",0,0,0,0,21-09-25,76,9,,https://nitter.net/JarekJar1/status/1969829713230389523#m
144,AbramczykPawel,"🚨W poniedziałek odwołanie przez PKW 44 komisarzy wyborczych,a potem całego korpusu komisarzy. Taki jest plan @donaldtusk na utrzymanie władzy i wybory 2027🤦. Trzeba zatrzymać tego bandytę❗❗❗❗ wpolsce24.tv/polska/taki-jes…",8,584,35,627,20-09-25,221,27,,https://nitter.net/AbramczykPawel/status/1969416130444800357#m
145,siejkosky,"Więcej polityki i pis-u w rolnictwie. Wszak Nowogrodzki powiedział o rolnikach: ""Z polskiej wsi idzie mądrość, która pozwala wygrać wybory.."" No właśnie, tylko wygrać wybory i nic poza tym..a rolasy kopani w dupę przez PiS, nadal będą napis głosować.🤦 Cóż, mądrość ziemskiej inteligencji jest już legendarna..",0,8,5,13,20-09-25,309,46,,https://nitter.net/siejkosky/status/1969394384236941405#m
146,aragnamiguel,Bobas vel Kierwa juz kombinuje jak odwołać komisarzy wyborczych...szykuje sie skok na wybory,0,0,0,0,21-09-25,92,13,,https://nitter.net/aragnamiguel/status/1969829341321482709#m
147,tomaszsudol1,"Wielki krok ku pokojowi! i właśnie uznały Palestynę za państwo – symbol nadziei na rozwiązanie dwupaństwowe. To nie nagroda dla Hamasu, ale sygnał: czas na reformy, wybory bez terrorystów i dialog. Niech to otworzy drogę do bezpieczeństwa dla Izraela i Palestyńczyków.",0,0,0,0,21-09-25,268,41,,https://nitter.net/tomaszsudol1/status/1969829161087684885#m
148,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
149,Jaskka469631,Fałszuje tak jak PiS fałszował wybory !!!! … a My nic nie robimy przyglądamy się biernie tym procederom!!!!,0,0,0,0,21-09-25,107,18,,https://nitter.net/Jaskka469631/status/1969828981794099638#m
150,Jakub136894291,"Pogarda i poczucie wyższości to czynnik, przez który przegraliście wybory",0,0,0,0,21-09-25,73,10,,https://nitter.net/Jakub136894291/status/1969828973006746060#m
151,AdamAdam4949,"Nazywanie prezydentem typka, który kiedyś dostarczał prostytutki gościom hotelu o czym pisała prasa, i został zaprzysiężony z pogwałceniem prawa i procedur po sfałszowanych wyborach, jest gloryfikacją bezprawia. Wybory powinny zostać anulowane i powtórzone. Tego wymaga demokracja",2,177,55,234,21-09-25,280,36,,https://nitter.net/AdamAdam4949/status/1969664277876203922#m
152,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
153,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
154,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
155,AlamarAFP,"Ciagle to samo i sie nie skonczy poki rzadza (mimo braku poparcia gdyby byly wybory) A mogloby sie skonczyc w sekunde na jedna decyzje Stanow ktore ponosza pelnie winy takze za te zbrodnie, aneksje, masakry i zlo.",0,0,0,0,21-09-25,213,37,,https://nitter.net/AlamarAFP/status/1969828272575017245#m
156,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
157,EdoMarcin,"Szykują sobie wybory 2027'. Widmo przegranej, odbiera im rozum. Mafia Tuska nie cofa się przed niczym aby w 2027 mieć cały system wyborczy po swojej stronie. M.Kierwiński wraz z ministerstwem sprawiedliwości żąda od PKW odwołania prawie połowy - dokładnie 44 komisarzy wyborczych.",7,354,31,392,20-09-25,280,42,,https://nitter.net/EdoMarcin/status/1969458459184705867#m
158,Daariioooooo,"Ci sami, którzy cieszą się z zamordowania prawicowego polityka w USA; twierdzą, że ich laluś przegrał wybory, bo je znowu sfałszowano; cieszą się, że PL nie otrzymała od Niemiec reparacji...wyzywają nas od ciemnogrodu, bo nie chcemy wysyłać swoich dzieci na lekcje LGBT. Serio?😆",0,0,0,0,21-09-25,278,43,,https://nitter.net/Daariioooooo/status/1969830524320727282#m
159,UrodzonywPolsce,"Sławomir Nowak niewinny, cyrk, czy sąd ❓ #Praworządność buhahaha To o to były te wybory",7,255,38,300,20-09-25,87,15,,https://nitter.net/UrodzonywPolsce/status/1969450207789105505#m
160,DariuszMatecki,"Rząd chce odwołać 44 komisarzy wyborczych – niemal połowę składu! To nie korekta, to czystka. Kodeks wyborczy mówi jasno: ministrowie nie mają prawa decydować o komisarzach. Dlaczego więc naciskają na PKW? Odpowiedź jest prosta: chodzi o wybory 2027. Jeśli dziś zgodzimy się na takie działania, jutro wybory staną się farsą. prawicowyinternet.pl/polityc…",2,169,12,183,21-09-25,354,51,,https://nitter.net/DariuszMatecki/status/1969793185112055878#m
161,theroguethebad,"Ja już się poddałem, Polacy nie mają żadnego wpływu na swoją ojczyznę, wybory to fikcja. Mam wyjebane. Czekam na rozbiory. Ukraińcy - potomkowie ludobójców umościli się u nas jak u siebie i drwią z nas.",0,0,0,0,21-09-25,202,35,,https://nitter.net/theroguethebad/status/1969830136968352232#m
162,PNisztor,O tym były wybory parlamentarne 15 października 2023 r. Pod płaszczykiem demokracji i praworządności chciano uratować swoich. I to się dzieje na naszych oczach.,7,427,83,517,20-09-25,160,24,,https://nitter.net/PNisztor/status/1969398181927493902#m
163,TheBardon1969,Jak Fidesz przegra wybory a Orban przestanie być premierem to zostanie ci już tylko Białoruś. A potem wypadający odbyt będzie twoim najmniejszym problemem.,1,40,35,76,21-09-25,155,23,,https://nitter.net/TheBardon1969/status/1969663076443066590#m
164,JarekJar1,"Jak kamraci oszukali rząd,PKW,służby,samorządy i sfałszowali wybory? no jak?",0,0,0,0,21-09-25,76,9,,https://nitter.net/JarekJar1/status/1969829713230389523#m
165,AbramczykPawel,"🚨W poniedziałek odwołanie przez PKW 44 komisarzy wyborczych,a potem całego korpusu komisarzy. Taki jest plan @donaldtusk na utrzymanie władzy i wybory 2027🤦. Trzeba zatrzymać tego bandytę❗❗❗❗ wpolsce24.tv/polska/taki-jes…",8,584,35,627,20-09-25,221,27,,https://nitter.net/AbramczykPawel/status/1969416130444800357#m
166,siejkosky,"Więcej polityki i pis-u w rolnictwie. Wszak Nowogrodzki powiedział o rolnikach: ""Z polskiej wsi idzie mądrość, która pozwala wygrać wybory.."" No właśnie, tylko wygrać wybory i nic poza tym..a rolasy kopani w dupę przez PiS, nadal będą napis głosować.🤦 Cóż, mądrość ziemskiej inteligencji jest już legendarna..",0,8,5,13,20-09-25,309,46,,https://nitter.net/siejkosky/status/1969394384236941405#m
167,aragnamiguel,Bobas vel Kierwa juz kombinuje jak odwołać komisarzy wyborczych...szykuje sie skok na wybory,0,0,0,0,21-09-25,92,13,,https://nitter.net/aragnamiguel/status/1969829341321482709#m
168,tomaszsudol1,"Wielki krok ku pokojowi! i właśnie uznały Palestynę za państwo – symbol nadziei na rozwiązanie dwupaństwowe. To nie nagroda dla Hamasu, ale sygnał: czas na reformy, wybory bez terrorystów i dialog. Niech to otworzy drogę do bezpieczeństwa dla Izraela i Palestyńczyków.",0,0,0,0,21-09-25,268,41,,https://nitter.net/tomaszsudol1/status/1969829161087684885#m
169,GrzegorzJanko12,Najbliższe wybory dopiero za dwa lata więc mogę teraz spokojnie zapytać: czy Polacy mieszkający na stałe zagranicą i płacący tam podatki powinni mieć prawo do głosowania? Dla przykładu: obywatele Wielkiej Brytanii mieszkający ponad 10 lat na obczyźnie nie mogą głosować w swoich wyborach.,17,75,439,531,21-09-25,288,43,,https://nitter.net/GrzegorzJanko12/status/1969755051431440764#m
